ID,Year_Birth,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Day_Customer_Enroll,Month_Customer_Enroll,Year_Customer_Enroll,Total_Children,Age,Education_Encoded,Country_AUS,Country_CA,Country_GER,Country_IND,Country_ME,Country_SA,Country_SP,Country_US,Income_Normalized,Total_Spending_Standardized,MntWines_Standardized,MntFruits_Standardized,MntMeatProducts_Standardized,MntFishProducts_Standardized,MntSweetProducts_Standardized,MntGoldProds_Standardized,Marital_Status_Standardized
8876,1963,1,1,49,5,3,1,4,9,0,0,0,0,0,0,0,8,8,2012,2,62,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.048,-0.7537,-0.5109,-0.6614,-0.6689,-0.6871,-0.6557,-0.7674,0.0748
10827,1967,1,1,49,4,3,0,4,9,0,0,0,0,0,0,0,7,8,2012,2,58,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,-0.7636,-0.6417,-0.586,-0.6468,-0.6138,-0.6315,-0.288,-0.433
7300,1952,0,1,50,3,8,1,7,5,0,1,0,0,0,0,0,29,6,2014,1,73,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1014,-0.1176,0.4281,-0.5609,-0.5891,-0.5772,-0.5588,-0.0963,0.1395
4268,1959,0,1,50,1,3,1,4,4,0,0,0,0,0,0,0,9,6,2014,1,66,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0773,-0.7437,-0.5198,-0.6614,-0.6468,-0.6871,-0.6315,-0.7098,-0.433
4603,1960,0,1,50,2,5,4,10,4,0,0,0,0,0,0,0,31,1,2014,1,65,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0962,0.0834,0.1993,0.1433,0.0977,-0.6871,0.7496,-0.729,-0.433
8659,1952,0,1,50,2,6,8,11,2,0,0,0,0,0,0,0,21,1,2014,1,73,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1024,0.7178,1.3255,1.1241,0.0312,-0.449,-0.4134,-0.4606,0.0748
10708,1978,1,0,50,1,1,0,3,7,0,0,0,0,0,0,0,28,12,2013,1,47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.053,-0.9513,-0.8735,-0.5106,-0.6911,-0.6871,-0.5588,-0.8057,0.0198
1176,1973,1,0,50,1,1,0,2,8,0,0,0,0,0,0,0,22,9,2013,1,52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0368,-0.9646,-0.8972,-0.5106,-0.7221,-0.6321,-0.6315,-0.6715,-0.433
10380,1972,1,0,50,1,3,0,3,8,0,0,0,0,0,0,0,20,9,2013,1,53,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0542,-0.8301,-0.7843,-0.6363,-0.5626,-0.6138,-0.583,-0.4989,-0.433
7037,1974,1,0,50,3,4,2,8,6,0,0,0,0,0,0,0,11,8,2013,1,51,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0532,-0.3401,-0.3267,0.7217,-0.146,-0.4124,-0.6557,-0.7865,-0.433
11096,1952,0,1,50,2,2,1,7,2,0,0,0,0,0,0,0,8,8,2013,1,73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0835,-0.6208,-0.609,-0.5609,-0.598,-0.0096,0.6527,-0.729,0.0748
6374,1954,0,1,50,5,5,2,4,8,0,0,0,0,0,0,0,17,5,2013,1,71,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0529,-0.5129,-0.2405,-0.6112,-0.6024,-0.6871,-0.6073,-0.0963,-0.433
5552,1963,1,1,50,6,4,2,5,6,0,0,0,0,0,0,0,13,5,2013,2,62,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0707,-0.5195,-0.6625,-0.2088,-0.2391,0.1735,-0.3407,-0.4414,0.1395
2245,1969,1,1,50,3,2,1,4,6,0,0,0,0,0,0,0,22,4,2013,2,56,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.063,-0.7753,-0.7338,-0.6112,-0.5138,-0.6138,-0.6073,-0.4031,-0.433
6200,1951,0,1,50,2,6,6,9,3,0,0,0,0,0,0,0,8,4,2013,1,74,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1115,0.4903,0.1072,2.0545,0.08,1.6932,0.265,1.0733,-0.433
9904,1956,0,1,50,5,6,5,12,3,0,0,0,0,0,0,0,29,3,2013,1,69,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1048,0.7261,0.0953,2.4318,0.4744,0.1552,2.3245,1.8594,-0.433
10031,1976,1,1,50,5,3,0,4,8,0,0,0,0,0,0,0,10,2,2013,2,49,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0229,-0.9181,-0.8437,-0.6112,-0.6379,-0.6321,-0.6315,-0.7674,-0.433
6642,1961,2,1,50,4,2,1,4,6,0,0,0,0,0,0,0,23,1,2013,3,64,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0383,-0.8367,-0.814,-0.5357,-0.6423,-0.5406,-0.4377,-0.3072,0.1395
10882,1976,0,1,50,4,4,3,6,4,0,0,0,0,0,0,0,9,11,2012,1,49,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0784,0.5135,0.3063,0.6714,0.2395,0.3749,2.9788,-0.3455,-0.433
5636,1963,0,0,50,1,4,0,3,8,0,0,0,0,0,1,0,9,11,2012,0,62,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.044,-0.7288,-0.7516,-0.5609,-0.5182,-0.4674,-0.6315,0.0954,0.0198
8692,1952,1,1,50,6,4,1,5,8,0,0,0,0,0,0,0,12,9,2012,2,73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0628,-0.6075,-0.6357,-0.2339,-0.31,-0.4124,-0.5104,-0.5564,0.0748
8091,1956,0,1,50,1,6,4,6,5,0,0,0,0,0,0,0,2,9,2012,1,69,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0936,0.8307,0.3538,3.9658,0.8909,-0.449,1.6946,-0.4414,-0.433
8080,1986,0,0,50,1,0,0,3,4,0,0,0,0,0,0,0,17,8,2012,0,39,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0377,-0.9696,-0.8883,-0.6363,-0.7132,-0.6321,-0.5588,-0.7865,0.0198
8370,1976,0,1,50,2,7,3,6,4,0,0,0,0,0,0,0,2,8,2012,1,49,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1109,0.9188,0.2201,1.7779,0.4079,2.9199,4.0449,-0.1922,0.0748
4550,1966,0,1,51,1,1,1,3,5,0,0,0,0,0,0,0,24,6,2014,1,59,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0479,-0.8882,-0.7219,-0.6614,-0.7265,-0.6871,-0.6557,-0.7098,0.0748
3381,1953,1,1,51,2,2,0,4,6,0,0,0,0,0,0,0,8,6,2014,2,72,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0791,-0.8566,-0.6952,-0.6614,-0.6689,-0.6871,-0.6557,-0.7674,-0.433
10556,1959,0,1,51,4,6,1,6,7,0,0,0,1,0,0,0,24,5,2014,1,66,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0801,-0.4115,-0.3891,-0.3345,-0.1593,-0.1012,-0.583,-0.729,-0.433
9467,1984,1,0,51,1,1,0,3,6,0,0,0,0,0,0,0,11,5,2014,1,41,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0496,-0.9729,-0.8943,-0.6112,-0.6955,-0.6321,-0.6557,-0.8057,0.0198
2891,1963,0,1,51,2,8,9,4,6,0,0,0,0,0,0,0,18,10,2013,1,62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0998,0.5351,0.8649,-0.083,-0.1948,-0.504,-0.0984,2.1086,0.1395
5011,1963,0,1,51,2,8,9,4,6,0,0,0,0,0,0,0,18,10,2013,1,62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0998,0.5351,0.8649,-0.083,-0.1948,-0.504,-0.0984,2.1086,0.1395
8140,1973,1,0,51,3,2,1,4,4,0,0,0,0,0,0,0,3,10,2013,1,52,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315,-0.8483,-0.8735,-0.3094,-0.6113,-0.6138,-0.6073,-0.1538,0.0748
11039,1975,0,1,51,2,5,2,4,5,0,0,0,0,0,0,0,17,9,2013,1,50,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0755,-0.4896,-0.6595,0.1684,-0.5005,0.6129,0.0712,-0.0579,-0.433
78,1969,1,0,51,1,1,1,2,8,0,0,0,0,0,0,0,15,9,2013,1,56,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0354,-0.9447,-0.8586,-0.6614,-0.6911,-0.6871,-0.6073,-0.6715,-0.433
5517,1969,1,0,51,1,1,1,2,8,0,0,0,0,0,0,0,15,9,2013,1,56,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354,-0.9447,-0.8586,-0.6614,-0.6911,-0.6871,-0.6073,-0.6715,-0.433
5290,1964,1,1,51,5,5,1,5,8,0,0,0,0,0,0,0,14,8,2013,2,61,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599,-0.5428,-0.2494,-0.6614,-0.5936,-0.6321,-0.6557,-0.4031,-0.433
4128,1962,0,1,51,2,7,4,7,5,0,0,0,0,0,0,0,20,7,2013,1,63,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0817,0.198,0.6331,-0.3597,-0.5005,-0.3941,-0.5104,1.4568,0.0748
8534,1952,0,2,51,4,6,5,13,4,0,1,0,0,0,0,0,16,7,2013,2,73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0988,0.6414,0.9243,0.0427,0.4079,-0.4674,0.5073,-0.2688,-0.433
9592,1983,1,0,51,2,2,0,3,8,0,0,0,0,0,0,0,30,6,2013,1,42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0305,-0.9513,-0.8705,-0.6112,-0.6999,-0.6321,-0.6557,-0.6907,0.0748
8957,1952,1,1,51,8,6,3,5,6,0,0,0,0,0,0,0,10,6,2013,2,73,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0949,0.854,0.5232,1.5013,0.3636,0.6861,1.428,1.9169,0.0198
9308,1954,0,0,51,1,3,4,6,1,0,0,0,0,0,0,0,11,5,2013,0,71,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0919,0.6148,0.2795,0.8726,0.4345,1.8396,0.8223,0.1721,-0.433
544,1954,0,0,51,1,3,4,6,1,0,0,0,0,0,0,0,11,5,2013,0,71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0919,0.6148,0.2795,0.8726,0.4345,1.8396,0.8223,0.1721,-0.433
5989,1959,0,1,51,1,10,2,11,8,0,0,0,0,0,0,0,16,4,2013,1,66,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1152,1.6113,1.3315,2.4066,1.3695,0.027,3.0514,-0.1922,0.1395
635,1966,1,1,51,8,9,1,7,8,0,0,0,0,0,0,0,19,3,2013,2,59,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0834,0.007,0.4756,-0.5357,-0.4562,-0.5589,-0.6557,0.4981,-0.433
6673,1965,0,0,51,1,3,0,3,8,0,0,0,0,0,0,0,19,3,2013,0,60,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0327,-0.7919,-0.82,-0.5106,-0.6202,-0.4674,-0.2438,-0.0963,0.0198
1710,1978,1,0,51,7,6,1,4,9,0,0,0,0,0,0,0,7,3,2013,1,47,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0428,-0.5428,-0.4455,-0.1585,-0.4473,-0.6871,-0.365,-0.3264,0.0198
523,1989,1,0,51,1,2,0,4,5,0,0,0,0,0,0,0,31,1,2013,1,36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0533,-0.8832,-0.8348,-0.6614,-0.6246,-0.5589,-0.2923,-0.7865,-0.433
8977,1985,0,0,51,1,0,0,3,4,0,0,0,0,0,0,0,12,1,2013,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0223,-0.9663,-0.9002,-0.586,-0.7221,-0.6504,-0.583,-0.6331,0.0198
9736,1980,1,1,51,3,3,0,3,8,0,0,0,0,0,0,0,24,12,2012,2,45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0603,-0.8467,-0.7457,-0.5357,-0.6556,-0.6504,-0.3407,-0.7674,-0.433
1544,1967,0,0,51,1,4,2,10,2,0,0,0,0,0,0,0,22,12,2012,0,58,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1198,2.1378,1.2988,1.0486,2.3134,3.4142,0.9919,1.1308,0.1395
6575,1981,1,1,51,8,9,1,7,9,0,0,0,0,0,0,0,27,10,2012,2,44,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0822,0.0103,-0.2197,0.5457,0.2085,-0.449,0.1196,0.594,0.0748
6147,1971,1,0,51,1,0,1,2,7,0,0,0,0,0,0,0,18,10,2012,1,54,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0362,-0.9596,-0.8883,-0.6112,-0.7044,-0.6504,-0.6073,-0.6715,0.1395
6354,1984,1,0,51,2,1,1,2,8,0,0,0,0,0,1,0,31,8,2012,1,41,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0205,-0.9281,-0.8883,-0.6112,-0.6689,-0.6321,-0.6073,-0.4798,0.0748
4769,1977,1,1,52,7,8,2,6,7,0,1,0,0,0,0,0,18,6,2014,2,48,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0846,-0.1873,0.4519,-0.5609,-0.6335,-0.6871,-0.6557,-0.6715,0.0748
7540,1952,0,1,52,2,2,1,8,2,0,0,0,0,0,0,0,25,5,2014,1,73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.073,-0.5577,-0.4782,-0.2842,-0.4739,-0.2476,-0.0984,-0.7482,-0.433
5247,1955,1,1,52,2,1,0,4,4,0,0,0,0,0,0,0,10,5,2014,2,70,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0556,-0.9314,-0.811,-0.6614,-0.7132,-0.6504,-0.6315,-0.7482,-0.433
5987,1989,1,0,52,2,1,0,4,5,0,0,0,0,0,0,0,4,5,2014,1,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013,-0.9347,-0.8972,-0.6112,-0.6911,-0.504,-0.5104,-0.614,0.0748
9960,1991,1,0,52,1,1,0,2,7,0,0,0,0,0,0,0,30,4,2014,1,34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0378,-0.9829,-0.9032,-0.6614,-0.7354,-0.5406,-0.583,-0.8057,0.0198
10972,1949,0,0,52,1,4,3,6,1,0,1,1,0,0,0,0,10,3,2014,0,76,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1061,0.5534,0.9541,0.2187,0.0091,0.3749,-0.2438,-0.173,3.841
1399,1958,0,0,52,1,3,7,9,1,0,0,0,1,0,0,0,21,1,2014,0,67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.107,1.51,0.3063,2.2054,1.2321,2.6269,3.3422,3.0481,-0.433
2698,1976,0,1,52,3,6,3,5,6,0,0,0,0,0,0,0,7,11,2013,1,49,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0681,-0.3169,-0.1484,-0.4854,-0.2612,-0.3209,-0.6557,-0.3455,0.0198
6340,1985,1,0,52,2,1,0,3,6,0,0,0,0,0,0,0,27,10,2013,1,40,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0424,-0.9629,-0.8943,-0.586,-0.7088,-0.6871,-0.6073,-0.6331,0.0198
4107,1948,0,2,52,2,4,6,4,5,0,0,0,0,0,0,0,8,10,2013,2,77,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0676,-0.3003,-0.1038,-0.2842,-0.4341,-0.4124,-0.1954,-0.1155,0.0748
10906,1948,0,2,52,2,4,6,4,5,0,0,0,0,0,0,0,8,10,2013,2,77,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0676,-0.3003,-0.1038,-0.2842,-0.4341,-0.4124,-0.1954,-0.1155,0.0748
2557,1970,1,0,52,1,1,1,2,4,1,0,0,0,0,0,0,29,8,2013,1,55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0418,-0.958,-0.8824,-0.6363,-0.7132,-0.6321,-0.6315,-0.6331,0.0198
8786,1956,0,1,52,4,6,1,7,6,0,0,0,0,0,0,0,26,5,2013,1,69,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0907,-0.2588,-0.0087,-0.4854,-0.4119,-0.504,-0.6557,0.268,-0.433
7187,1969,1,1,52,7,4,10,4,3,0,0,0,0,0,0,0,18,5,2013,2,56,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0758,0.1913,0.2112,0.3948,-0.5271,1.034,0.9434,0.9966,0.0748
6119,1963,1,1,52,1,1,0,2,6,0,0,0,0,0,0,0,10,5,2013,2,62,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0526,-0.9779,-0.8735,-0.6614,-0.7265,-0.6871,-0.6557,-0.7674,0.0198
2980,1952,1,1,52,4,3,0,3,8,0,0,0,0,0,0,0,22,3,2013,2,73,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107,-0.948,-0.8675,-0.6614,-0.6822,-0.6138,-0.6073,-0.7674,0.0198
3850,1963,0,1,52,1,1,0,3,6,0,0,0,0,0,0,0,7,12,2012,1,62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0198,-0.9347,-0.8943,-0.586,-0.7265,-0.4124,-0.5588,-0.5564,0.0748
1077,1974,0,0,52,1,7,3,4,4,0,0,0,0,0,0,0,5,12,2012,0,51,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0827,0.6879,-0.1365,1.9791,0.3193,3.6523,3.5118,-0.6715,0.0748
9733,1978,1,0,52,1,1,1,2,6,1,0,0,0,0,0,0,9,9,2012,1,47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0348,-0.8733,-0.9002,-0.5609,-0.6955,-0.1561,-0.6557,-0.1538,0.0748
8462,1978,1,0,52,1,1,1,2,6,1,0,0,0,0,0,0,9,9,2012,1,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0348,-0.8733,-0.9002,-0.5609,-0.6955,-0.1561,-0.6557,-0.1538,0.0748
4764,1952,1,1,52,4,3,1,4,7,0,0,0,0,0,1,0,19,8,2012,2,73,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0582,-0.7254,-0.7694,-0.3597,-0.5094,-0.2293,-0.1227,-0.5948,0.0748
2223,1965,0,1,52,8,8,9,8,6,0,0,0,0,0,0,0,3,8,2012,1,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0939,2.0265,2.7073,0.1684,0.3636,0.4847,2.1549,2.0128,0.1395
7788,1983,1,0,53,1,0,0,3,3,0,0,0,0,0,0,0,4,6,2014,1,42,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0328,-0.9895,-0.8853,-0.6614,-0.7265,-0.6871,-0.6557,-0.8249,-0.433
5827,1958,1,1,53,4,3,1,3,5,0,0,0,0,0,0,0,16,4,2014,2,67,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0504,-0.9031,-0.7962,-0.6614,-0.6866,-0.6504,-0.6073,-0.6523,0.1395
2958,1978,2,0,53,3,2,1,4,4,0,0,0,0,0,0,0,24,2,2014,2,47,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0402,-0.9115,-0.8467,-0.586,-0.6955,-0.4857,-0.4619,-0.729,-0.433
4954,1956,1,1,53,6,4,2,5,6,0,0,0,0,0,0,0,21,1,2014,2,69,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0699,-0.566,-0.5882,0.0175,-0.4385,0.265,-0.4861,-0.7482,-0.433
3139,1982,0,0,53,1,4,4,10,2,0,1,0,0,0,0,0,30,12,2013,0,43,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1089,2.4019,1.6851,2.13,2.3799,1.9678,0.6769,2.3387,0.0198
9952,1947,0,0,53,1,4,7,5,1,0,0,0,0,0,0,0,11,12,2013,0,78,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1148,0.8291,0.1904,0.1433,2.0918,-0.449,0.3862,-0.6523,0.0748
8180,1952,1,1,53,3,6,1,5,6,0,0,0,0,0,0,0,15,11,2013,2,73,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0867,-0.4913,-0.2108,-0.6112,-0.505,-0.6321,-0.5346,-0.5756,0.1395
3276,1976,1,0,53,1,3,0,3,7,0,0,0,0,0,0,0,25,10,2013,1,49,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.052,-0.8766,-0.8705,-0.3597,-0.5847,-0.6321,-0.5346,-0.614,0.0748
4994,1943,0,0,53,1,7,5,13,3,0,0,1,0,0,0,0,1,10,2013,0,82,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1141,1.8754,2.6419,0.1684,0.5054,1.6748,0.9434,-0.2113,0.0198
3598,1972,0,1,53,4,4,2,12,4,0,0,0,0,0,0,0,23,5,2013,1,53,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0917,0.0003,0.4073,0.2187,-0.372,-0.5589,0.0469,-0.6331,-0.433
945,1965,0,1,53,2,3,0,4,7,0,0,0,0,0,0,0,22,5,2013,1,60,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.052,-0.7852,-0.6446,-0.586,-0.629,-0.6321,-0.6073,-0.5948,0.0748
5048,1971,2,0,53,1,3,1,2,8,0,0,0,0,0,0,0,11,5,2013,2,54,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0617,-0.7886,-0.8437,-0.5106,-0.5493,-0.3392,-0.5346,-0.1155,0.0198
6214,1982,1,0,53,1,2,0,3,6,0,0,0,0,0,0,0,5,4,2013,1,43,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0633,-0.8749,-0.8616,-0.41,-0.6113,-0.6138,-0.4861,-0.5564,-0.433
6230,1971,1,1,53,5,5,0,4,8,0,0,0,0,0,0,0,15,2,2013,2,54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0642,-0.6922,-0.5763,-0.5357,-0.4784,-0.5589,-0.6315,-0.7098,0.1395
2968,1943,0,0,53,2,7,10,5,6,1,0,0,0,0,1,0,1,2,2013,0,82,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.4919,0.3954,-0.4603,0.173,2.2424,0.5315,-0.0388,0.1395
8800,1943,0,0,53,2,7,10,5,6,1,0,0,0,0,1,0,1,2,2013,0,82,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.071,0.4919,0.3954,-0.4603,0.173,2.2424,0.5315,-0.0388,0.1395
1907,1950,0,1,53,5,8,4,9,7,0,0,0,0,0,1,0,28,9,2012,1,75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0923,1.4469,1.9644,1.0738,0.4965,0.3016,0.3377,0.4789,0.1395
10478,1950,1,1,53,5,11,1,6,9,0,0,0,0,0,1,0,27,9,2012,2,75,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0809,0.0452,0.5321,-0.6614,-0.2612,-0.6871,-0.5104,-0.1538,-0.433
4188,1957,0,1,53,3,5,2,4,8,0,0,0,0,0,1,0,13,8,2012,1,68,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528,-0.4182,-0.297,-0.5357,-0.567,-0.3758,-0.6557,0.8624,0.0198
8720,1978,0,0,53,0,0,0,1,0,0,1,0,0,0,0,0,12,8,2012,0,47,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0647,1.7824,-0.8081,-0.6112,6.3814,-0.4674,-0.5588,-0.4222,0.0748
2225,1977,0,0,54,1,4,9,7,1,1,0,0,1,0,1,0,7,6,2014,0,48,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1216,1.6794,0.6123,2.3563,1.6974,2.1692,0.3135,3.7767,0.1395
4790,1958,0,1,54,1,4,3,5,1,0,0,0,0,0,0,0,2,6,2014,1,67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1174,0.4355,0.8025,-0.4603,0.2174,-0.3026,-0.2681,-0.2113,0.1395
1131,1967,0,1,54,1,2,0,4,3,0,0,0,0,0,0,0,5,4,2014,1,58,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0765,-0.8483,-0.6506,-0.6614,-0.7265,-0.6871,-0.6557,-0.7098,0.0198
202,1948,0,0,54,0,4,6,7,1,0,0,0,0,0,0,0,5,4,2014,0,77,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1208,1.0433,0.0834,4.2173,0.9308,2.041,2.373,0.2488,3.841
9589,1948,0,0,54,0,4,6,7,1,0,0,0,0,0,0,0,5,4,2014,0,77,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1208,1.0433,0.0834,4.2173,0.9308,2.041,2.373,0.2488,3.841
3900,1972,0,1,54,1,9,2,9,5,0,0,0,0,0,0,0,29,3,2014,1,53,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962,0.271,1.0046,-0.3094,-0.5227,-0.6871,-0.4861,0.2488,-0.433
9958,1972,0,1,54,1,9,2,9,5,0,0,0,0,0,0,0,29,3,2014,1,53,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962,0.271,1.0046,-0.3094,-0.5227,-0.6871,-0.4861,0.2488,-0.433
8955,1957,0,2,54,1,1,1,2,5,1,0,0,0,0,0,0,16,2,2014,2,68,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0582,-0.9247,-0.7992,-0.6614,-0.7221,-0.6871,-0.6557,-0.6523,0.0748
10033,1973,1,0,54,1,1,0,3,6,0,0,0,0,0,0,0,13,2,2014,1,52,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0443,-0.943,-0.8972,-0.586,-0.6955,-0.4857,-0.6073,-0.6523,0.1395
